cluster	gene	avg_log2FC	pct.1	pct.2	pct.diff	p_val	p_val_adj
7	4930556N13Rik	1.54011589483376	0.395	0.201	0.194	0.00182560636952743	1
7	Fam162a	1.36051147268261	0.368	0.177	0.191	0.00192969924794994	1
7	4930527B05Rik	1.14199400563362	0.474	0.246	0.228	0.00201411970435304	1
7	Slitrk5	1.30370863677352	0.368	0.177	0.191	0.00213370056538677	1
7	Abca8b	1.19900722443526	0.447	0.241	0.206	0.00221749112620699	1
7	Anxa7	1.01508455190805	0.421	0.213	0.208	0.00238542720977787	1
7	Arl5b	1.54290799858464	0.368	0.185	0.183	0.0024209812272232	1
7	Gm26660	1.61789494707875	0.237	0.09	0.147	0.00258519323110191	1
7	Ccdc88c	1.53097213781191	0.289	0.12	0.169	0.00258670897516291	1
7	Homer2	1.0195241703989	0.474	0.25	0.224	0.00264790698359759	1
7	Nectin3	1.23310047635451	0.368	0.176	0.192	0.00269366943597306	1
7	Szt2	1.49823947500002	0.316	0.152	0.164	0.00296464129700268	1
7	Arrb2	1.12021069527595	0.5	0.285	0.215	0.00297363181858968	1
7	Polr1a	1.03724503468799	0.474	0.272	0.202	0.00320179333378577	1
7	Hipk4	1.74969754099452	0.263	0.112	0.151	0.00323095130470482	1
7	Necab2	1.52815705570565	0.237	0.093	0.144	0.0033028076490783	1
7	Spg20	1.54094604481863	0.237	0.092	0.145	0.00352998307372393	1
7	Wdr83os	1.32013253406058	0.263	0.107	0.156	0.00376441118351161	1
7	Gm29771	1.44336705645598	0.316	0.148	0.168	0.00378061219273142	1
7	4933412O06Rik	1.2899253614947	0.263	0.112	0.151	0.00382409611153155	1
7	A830031A19Rik	1.47013998054914	0.289	0.132	0.157	0.00392334052280373	1
7	Slc25a16	1.15933253594609	0.368	0.185	0.183	0.00412118706354171	1
7	Ssrp1	1.0862850540537	0.342	0.16	0.182	0.00414616324220965	1
7	Coq8b	1.50736240835109	0.368	0.194	0.174	0.00428075628581635	1
7	Hpgds	1.07949581741041	0.474	0.283	0.191	0.00433249006729666	1
7	Paip1	1.1702159659648	0.5	0.305	0.195	0.00451013116369637	1
7	Zim1	1.6094134871889	0.263	0.114	0.149	0.0045155445015386	1
7	Gpr173	1.37324837894246	0.316	0.156	0.16	0.00467888530249993	1
7	Npdc1	1.01688810636388	0.579	0.378	0.201	0.00472233195075395	1
7	Gm48715	1.14026119249283	0.342	0.163	0.179	0.00474763940803071	1
7	Chst11	1.07017589637179	0.447	0.258	0.189	0.0047568353797982	1
7	Paqr7	1.41205219391778	0.316	0.149	0.167	0.00477290927572049	1
7	Nrn1	1.01436924519326	0.342	0.162	0.18	0.00499977715540189	1
7	Nup205	1.0461334975885	0.474	0.28	0.194	0.00504013855181608	1
7	Zfp74	1.14493043524641	0.421	0.232	0.189	0.00521176301735935	1
7	4931428F04Rik	1.23314129922476	0.316	0.151	0.165	0.00522930871319091	1
7	Hoga1	1.40103900737931	0.211	0.078	0.133	0.00547849559758265	1
7	Poln	1.508825102596	0.289	0.135	0.154	0.00550906853352427	1
7	Gm13919	1.08556464341652	0.342	0.173	0.169	0.00556391060178054	1
7	Tank	1.22957517273314	0.263	0.114	0.149	0.00582333381100235	1
7	Lrrc55	1.37232309026301	0.237	0.098	0.139	0.00595982150447356	1
7	Tctn3	1.74563329863277	0.289	0.143	0.146	0.00603639712200664	1
7	Slc15a4	1.52907963258777	0.237	0.1	0.137	0.0061388431537668	1
7	Nup160	1.29946806276476	0.395	0.21	0.185	0.00616814714986628	1
7	Gm6994	1.01247645825548	0.447	0.257	0.19	0.00629290925018036	1
7	Trappc2l	1.48427721822491	0.289	0.137	0.152	0.00649853360289594	1
7	Rab8b	1.03484304414701	0.447	0.289	0.158	0.0065385461361105	1
7	Gm45235	1.49227026573015	0.237	0.098	0.139	0.00656415480904314	1
7	Snx11	1.47673839698248	0.395	0.229	0.166	0.0066741698837798	1
7	Zbtb34	1.78406249089923	0.211	0.086	0.125	0.006821216697376	1
7	9430015G10Rik	1.2362247340968	0.316	0.16	0.156	0.0069301937381903	1
7	Gm20700	1.37523847297959	0.263	0.117	0.146	0.00716247722591338	1
7	Yipf3	1.15409375410767	0.289	0.128	0.161	0.0072105590122627	1
7	Cep135	1.0850057392016	0.474	0.33	0.144	0.00733449402966818	1
7	Nrgn	1.31897062497601	0.289	0.132	0.157	0.00737334938697781	1
7	F2rl2	1.50466382327232	0.263	0.121	0.142	0.00750011961840853	1
7	Gm16105	1.00131042667838	0.474	0.294	0.18	0.00789764734944175	1
7	Trpc5os	1.05468852062546	0.316	0.152	0.164	0.00806010162434281	1
7	Alg8	1.38592305063601	0.263	0.124	0.139	0.00809791312795425	1
7	Mllt1	1.27172638650273	0.263	0.117	0.146	0.00824427553328323	1
7	Gm29587	1.01110606522231	0.395	0.224	0.171	0.0083867984878827	1
7	Pnrc1	1.03622151422284	0.421	0.238	0.183	0.00844490012933068	1
7	Slc36a1	1.49600061289137	0.263	0.123	0.14	0.00867674528395312	1
7	Ranbp1	1.10114306862686	0.342	0.18	0.162	0.00869295685300055	1
7	Echdc2	1.2696708044346	0.263	0.117	0.146	0.00879997355337168	1
7	Sycp3	1.00365843924073	0.421	0.253	0.168	0.00881874608580345	1
7	Cfap410	1.15979576595316	0.289	0.138	0.151	0.00887307424353619	1
7	Cacna1h	1.43598367638013	0.289	0.143	0.146	0.00973334835413637	1
7	Slc16a6	1.00341499170599	0.342	0.171	0.171	0.00985196186462152	1
7	Slc26a11	1.17021799464919	0.211	0.084	0.127	0.00996129617054466	1
8	Adamts5	3.87848965902492	0.889	0.127	0.762	1.80783035324741e-38	4.24695506584882e-34
8	Pld5	3.43169025076811	1	0.324	0.676	1.85191946791953e-29	4.35052921403657e-25
8	Actn2	3.1195017843769	0.917	0.194	0.723	4.33409754432446e-29	1.0181661951127e-24
8	Itpr3	4.94605125917052	0.306	0.009	0.297	1.35162388530173e-28	3.17523483135082e-24
8	Zbtb7c	3.29128551922609	0.722	0.096	0.626	1.59199719521049e-28	3.73991981098847e-24
8	Mafb	4.85493328930117	0.278	0.009	0.269	3.78424975594525e-25	8.88995952666658e-21
8	A830018L16Rik	2.69577389251172	0.972	0.287	0.685	6.57454444421594e-25	1.54449198083521e-20
8	Plch2	3.48809150336614	0.5	0.048	0.452	1.01966484737914e-24	2.39539665946307e-20
8	Eya4	2.75352786597108	0.611	0.081	0.53	7.72139681244814e-23	1.81391053918032e-18
8	Grin2a	1.89575600344086	1	0.774	0.226	1.69951121714214e-21	3.99249175131032e-17
8	Rgs6	2.24759676109377	1	0.372	0.628	2.08648651905618e-21	4.90157413056678e-17
8	Sgcd	2.49217116293315	1	0.592	0.408	2.55460899365142e-21	6.00128744788592e-17
8	Pcdh11x	2.30949534893616	1	0.453	0.547	6.68243682395847e-21	1.56983805868432e-16
8	Tenm2	1.76004525965293	1	0.86	0.14	1.06866182442749e-20	2.51050035794506e-16
8	Cdh18	1.9828439169574	1	0.862	0.138	2.97575078146795e-19	6.9906337358245e-15
8	Lrrc4c	1.84555940263701	1	0.912	0.088	4.39628550545328e-19	1.03277539094109e-14
8	Pdzd2	2.04863542198561	1	0.495	0.505	4.49669566921982e-19	1.05636374661312e-14
8	Trps1	2.20428968625653	1	0.597	0.403	5.90827102913203e-19	1.3879710301637e-14
8	Nxph1	1.82769367450816	1	0.633	0.367	1.13381355126093e-18	2.66355479462218e-14
8	Tafa2	2.09687646687824	1	0.409	0.591	2.98896448114288e-18	7.02167535910085e-14
8	Etl4	1.74812934457987	1	0.611	0.389	1.20660457200317e-17	2.83455546054985e-13
8	Neto1	1.85795276284843	1	0.557	0.443	2.30207868285111e-17	5.40804324175384e-13
8	B130024G19Rik	1.89297602916723	0.75	0.166	0.584	5.60418603093391e-17	1.31653538238699e-12
8	Zfp804b	2.28227672753581	0.944	0.437	0.507	7.24402864806271e-17	1.70176721000289e-12
8	Ryr3	1.61524818861914	1	0.766	0.234	9.75509175235906e-17	2.29166615446419e-12
8	4930445B16Rik	2.07637977505131	0.972	0.549	0.423	1.58534783588014e-16	3.72429913604963e-12
8	Chrm3	1.87103467989474	1	0.521	0.479	2.72754706521139e-16	6.40755356559459e-12
8	Ptprk	1.51482005250265	1	0.366	0.634	3.00600609379734e-16	7.06170951554871e-12
8	Dmd	1.20661832573403	1	0.974	0.026	4.67626877319744e-16	1.09854906019954e-11
8	Lhx1	2.73542272392987	0.583	0.122	0.461	1.2198938216976e-15	2.865774565932e-11
8	8030451O07Rik	1.86050301198988	1	0.555	0.445	1.22616314610136e-15	2.88050246282132e-11
8	Robo1	1.52571186192366	1	0.722	0.278	2.3711014796372e-15	5.57019159596371e-11
8	Gm29771	2.36607299237757	0.611	0.132	0.479	5.54707394314746e-15	1.3031186107242e-10
8	Lingo2	1.01739203907762	1	0.977	0.023	1.09353058186428e-14	2.56892204291558e-10
8	Kcnh8	1.80593967585892	0.861	0.284	0.577	1.21536618025478e-14	2.85513823065453e-10
8	Chrm2	1.56079055617194	1	0.628	0.372	2.26208507235766e-14	5.31409025198261e-10
8	Lin7a	1.94835044350936	0.944	0.515	0.429	2.94813934903589e-14	6.92576895875511e-10
8	Htr2c	1.75619220084059	0.972	0.507	0.465	3.16322632942578e-14	7.43105129308705e-10
8	Grik2	1.00970935324932	1	0.994	0.00600000000000001	5.3779146296238e-14	1.26337970479122e-09
8	Gm28905	2.05849922465863	0.778	0.26	0.518	1.0879584125383e-13	2.55583190273496e-09
8	Mir670hg	1.8970136269507	0.861	0.378	0.483	1.28991675769557e-13	3.03027244717842e-09
8	Slc35d3	2.40571651494329	0.5	0.096	0.404	1.43955487089689e-13	3.38180230271097e-09
8	Foxo1	2.35025928431095	0.444	0.073	0.371	1.62179233065772e-13	3.80991454318111e-09
8	Egfem1	1.38248533567436	0.972	0.426	0.546	1.98589446520803e-13	4.66526327766671e-09
8	Zbtb16	1.97159176842597	0.75	0.237	0.513	2.03641511248143e-13	4.78394638224137e-09
8	Lix1	1.91038419506692	0.694	0.2	0.494	2.1351279217131e-13	5.01584251368841e-09
8	Gm3294	2.14680673181987	0.667	0.183	0.484	2.70073463527158e-13	6.34456580518e-09
8	Cttnbp2	1.19560603421024	1	0.927	0.073	3.38513307593869e-13	7.95235462199517e-09
8	Man1a	1.47606657015455	1	0.535	0.465	4.14298217974386e-13	9.73269373665428e-09
8	Htr3a	3.32283148507102	0.278	0.029	0.249	4.58484389913094e-13	1.07707152878384e-08
8	Sorbs2	1.12529339590672	1	0.93	0.07	4.95223507537831e-13	1.16337906390787e-08
8	Cpne7	2.01089575561921	0.667	0.188	0.479	8.68635640908182e-13	2.0405988476215e-08
8	Gm48281	2.65382393414282	0.389	0.06	0.329	9.67086946703884e-13	2.27188065519676e-08
8	Mkx	1.90066173386384	0.806	0.295	0.511	1.18392581015967e-12	2.78127851322711e-08
8	Igfbp7	3.13382276012727	0.389	0.065	0.324	2.15961501286532e-12	5.0733675882232e-08
8	Trhde	1.35321561283464	1	0.524	0.476	5.58782204425826e-12	1.31269115463715e-07
8	Gm13362	3.13187387929494	0.278	0.033	0.245	6.96770432775092e-12	1.63685310067525e-07
8	Ptpru	2.03045035468963	0.667	0.206	0.461	1.11121023970659e-11	2.61045509511873e-07
8	Ssbp2	1.15051983351437	1	0.862	0.138	1.19061869917974e-11	2.79700144811304e-07
8	Galnt17	1.28233240526225	1	0.789	0.211	1.20959952663715e-11	2.84159120797599e-07
8	Sntg2	2.20476300153479	0.611	0.181	0.43	1.57947014501446e-11	3.71049126466797e-07
8	Cdyl	2.26215953862756	0.667	0.226	0.441	3.43445558485505e-11	8.06822305994147e-07
8	Caln1	1.17887219562379	1	0.791	0.209	3.71441592193067e-11	8.72590588379953e-07
8	Slc6a5	1.72403558940935	0.806	0.335	0.471	4.79242127443656e-11	1.12583560579064e-06
8	Sh3rf3	1.46819964365141	0.833	0.367	0.466	7.15244600753214e-11	1.68025261608945e-06
8	Sparcl1	1.29989302710111	1	0.709	0.291	8.05701019903535e-11	1.89275283595738e-06
8	Il20ra	2.57124554797814	0.417	0.085	0.332	8.19419091990225e-11	1.92497933090344e-06
8	Tmem232	2.78027704483053	0.389	0.078	0.311	8.55709547060478e-11	2.01023286795448e-06
8	Galnt14	1.9933990957955	0.722	0.264	0.458	9.71690299690031e-11	2.28269485203182e-06
8	Gm28258	2.99232196584819	0.306	0.047	0.259	1.11367759911589e-10	2.61625141584305e-06
8	Pde10a	1.02693539394215	1	0.789	0.211	1.41184851643771e-10	3.31671453481548e-06
8	Drd2	1.95411849881534	0.611	0.183	0.428	1.54324352463611e-10	3.62538768807516e-06
8	Syt2	1.40772206153473	0.889	0.42	0.469	1.61836231884635e-10	3.80185675943384e-06
8	Efnb2	2.51966812001792	0.472	0.119	0.353	1.69450303673307e-10	3.98072653389333e-06
8	Adamts17	2.11246550008467	0.667	0.225	0.442	1.76689581767648e-10	4.1507916548856e-06
8	Rbms3	1.13762277304732	1	0.698	0.302	1.96494180123375e-10	4.61604127945832e-06
8	Gm26873	1.95527557172477	0.611	0.191	0.42	2.48675653319354e-10	5.84188844777826e-06
8	B3gat1	1.86784440456509	0.722	0.273	0.449	2.51587080957734e-10	5.91028370585908e-06
8	Ank1	1.09861852220357	0.972	0.659	0.313	4.44459082403732e-10	1.04412327638285e-05
8	Cntnap5b	1.06391165469893	0.972	0.513	0.459	6.69317149900471e-10	1.57235984854619e-05
8	Nr2f2	2.13131857424669	0.472	0.118	0.354	6.90955325267025e-10	1.6231922501173e-05
8	Fam184a	1.42528239035698	0.917	0.575	0.342	7.364473381207e-10	1.73006208671315e-05
8	A330102I10Rik	1.35523768060448	1	0.715	0.285	7.55341889239589e-10	1.77444916620164e-05
8	Sipa1l1	1.17597182002635	0.944	0.608	0.336	8.40618368653293e-10	1.97478067164032e-05
8	A330015K06Rik	1.25567593911872	0.972	0.563	0.409	1.14060096103815e-09	2.67949977767083e-05
8	Astn2	1.1207355572198	1	0.896	0.104	1.19979709515789e-09	2.81856333594492e-05
8	Nwd2	1.16834268752025	0.944	0.535	0.409	1.23646014888196e-09	2.9046921817535e-05
8	Mical2	1.13957388254073	0.917	0.47	0.447	1.983685890365e-09	4.66007489364545e-05
8	Mtcl1	1.3388396181077	0.889	0.467	0.422	2.2362807272577e-09	5.25347068447378e-05
8	Cdh3	1.86549844645343	0.583	0.175	0.408	2.49846319146475e-09	5.869389729389e-05
8	Nxph2	1.56776841263224	0.417	0.09	0.327	2.5604004531972e-09	6.01489274465085e-05
8	Gm48708	2.28499023481528	0.389	0.082	0.307	2.73226776467452e-09	6.41864343277338e-05
8	Tmem108	1.43657883945547	0.944	0.586	0.358	2.82784443073312e-09	6.64317213667825e-05
8	Adcy8	1.06783077398637	1	0.777	0.223	3.36797279908404e-09	7.91204169960822e-05
8	Rspo2	2.03707913627678	0.444	0.109	0.335	3.56327684925255e-09	8.37084997426408e-05
8	Gm49876	2.28801891095043	0.444	0.115	0.329	3.58684751952256e-09	8.4262221928624e-05
8	Fmn1	1.45951418954117	0.833	0.364	0.469	3.85646669108987e-09	9.05961155070833e-05
8	Bach2	1.1992825954758	0.944	0.584	0.36	4.74637779686588e-09	0.000111501907203973
8	Adgrl2	1.07188646165846	0.972	0.64	0.332	5.23648612956125e-09	0.000123015532155653
8	Gm26861	2.58254799255945	0.306	0.056	0.25	9.74737428473564e-09	0.00022898531669701
8	Lhx1os	1.74989498531596	0.639	0.243	0.396	1.55501826033665e-08	0.000365304889718287
8	Sulf1	1.49495870270165	0.528	0.152	0.376	1.71582169131159e-08	0.000403080831722919
8	Pcbp3	1.20256664937915	0.917	0.676	0.241	1.75885084709133e-08	0.000413189240998695
8	Ppm1e	1.11320522047972	0.917	0.735	0.182	1.79205867314449e-08	0.000420990423495103
8	Gm16070	1.45982368004961	0.583	0.189	0.394	1.83904796903127e-08	0.000432029148884827
8	Cplx2	2.07967702384998	0.611	0.24	0.371	2.4445890834752e-08	0.000574282867489994
8	Banf2	2.58116980068225	0.361	0.084	0.277	2.54079152034361e-08	0.000596882743959121
8	Cdh20	1.17166876468274	0.861	0.36	0.501	2.94017987754682e-08	0.0006907070568333
8	Nr2f1	2.11822191192468	0.472	0.141	0.331	3.62371473733339e-08	0.00085128306609436
8	9330158H04Rik	1.85559262777863	0.583	0.217	0.366	6.30502626835842e-08	0.00148117677096276
8	Oaz3	1.77038104595435	0.528	0.18	0.348	6.59002545215852e-08	0.00154812877922108
8	Gm15155	1.45021944148535	0.75	0.336	0.414	7.21297663718427e-08	0.00169447247160733
8	Nox4	1.83393189361671	0.611	0.243	0.368	7.52146471427602e-08	0.00176694249067772
8	Dok5	1.64155913508399	0.667	0.287	0.38	7.86488420608592e-08	0.00184761859769371
8	Zfp800	1.80434995250297	0.694	0.357	0.337	8.07079589080598e-08	0.00189599137066814
8	Rasgef1b	1.04977230396327	0.917	0.553	0.364	1.16451398000893e-07	0.00273567624183697
8	Cdh7	1.17678938437223	0.806	0.391	0.415	1.26577584950812e-07	0.00297356062566447
8	Gm29683	2.54805126541426	0.222	0.034	0.188	1.27714179349776e-07	0.00300026150128493
8	Rreb1	2.19712325338679	0.278	0.054	0.224	1.54692093204135e-07	0.00363402665355153
8	Npas3	1.15649859715621	0.917	0.496	0.421	1.55280740213412e-07	0.00364785514909348
8	Gm16351	1.09403737577154	0.972	0.69	0.282	1.63017358142632e-07	0.00382960377748671
8	Sv2c	1.11235600249667	0.917	0.625	0.292	1.64287544679964e-07	0.00385944299962172
8	Fgf10	1.34809014077495	0.639	0.243	0.396	1.81647981317332e-07	0.00426727437710676
8	Gabrb2	1.41285512432314	0.667	0.273	0.394	2.10971957257526e-07	0.00495615321989379
8	Ubash3b	1.30554974075519	0.806	0.496	0.31	2.2662939772418e-07	0.00532397781133644
8	Gm42397	2.51667702529877	0.25	0.047	0.203	2.55572063525099e-07	0.00600389891633164
8	Pamr1	1.84735817076521	0.333	0.079	0.254	3.02451234083876e-07	0.00710518439109843
8	Pex7	1.62817939373467	0.694	0.318	0.376	3.70701575038008e-07	0.00870852140079289
8	Pcsk6	1.50115291162125	0.583	0.219	0.364	3.74501376770644e-07	0.00879778634309598
8	Mir124-2hg	1.05133319676597	0.944	0.743	0.201	4.03115620735829e-07	0.00946999216232609
8	Gm44532	1.83064537218867	0.361	0.091	0.27	4.40321171009791e-07	0.010344024949362
8	Lingo4	2.68864050539646	0.278	0.06	0.218	4.52952184493622e-07	0.0106407527181242
8	Cgnl1	1.60665189566428	0.528	0.198	0.33	5.72853716279119e-07	0.0134574795028291
8	Mgat5b	1.49599946299214	0.75	0.409	0.341	6.42842425484753e-07	0.0151016542594878
8	Gm44812	2.05558393125651	0.278	0.059	0.219	6.72564913878046e-07	0.0157998949568231
8	Arhgap31	1.59496141929922	0.472	0.152	0.32	7.06811891126957e-07	0.0166044249463545
8	Fkbp7	2.64644054166037	0.25	0.05	0.2	7.28542833324196e-07	0.017114928240452
8	Trpm4	2.38591853050969	0.306	0.073	0.233	7.37704819432692e-07	0.0173301616181128
8	Flrt2	1.26098459593731	0.75	0.353	0.397	9.16497029180159e-07	0.0215303482095003
8	Gm12296	1.47238835781397	0.611	0.26	0.351	1.03237422552592e-06	0.024252535306055
8	Adamtsl3	1.06362534490903	0.667	0.273	0.394	1.10213842262224e-06	0.0258914358242416
8	Plppr5	1.25786487868272	0.806	0.505	0.301	1.23205938109263e-06	0.0289435389806281
8	Cyp2j6	2.11206887327907	0.278	0.062	0.216	1.35975901880654e-06	0.0319434588698031
8	Cux2	1.17373935880953	0.694	0.304	0.39	1.56869436122125e-06	0.0368517679338096
8	Hunk	1.32969811761122	0.528	0.189	0.339	1.6569024429336e-06	0.0389239521893962
8	Aatf	1.24121891229305	0.778	0.478	0.3	2.07745784718742e-06	0.0488036397461269
8	Kank1	1.24230774691697	0.667	0.31	0.357	2.18226275257637e-06	0.051265716583524
8	Tex47	2.27232142690322	0.306	0.079	0.227	2.22577508644716e-06	0.0522879083308166
8	Fat1	1.39691115611244	0.611	0.265	0.346	2.30997187939584e-06	0.0542658593907671
8	Ptn	1.12227952852583	0.75	0.412	0.338	2.37147201571304e-06	0.0557106205931306
8	A830082K12Rik	1.31440707571692	0.75	0.388	0.362	2.43974623435818e-06	0.0573145185375423
8	Gm49334	2.89238595188278	0.222	0.043	0.179	2.49170598652298e-06	0.0585351570353979
8	Tenm3	1.05709069166844	0.944	0.837	0.107	2.92171797152481e-06	0.0686369985870609
8	Gm29530	2.68412338447622	0.278	0.067	0.211	3.05475960820281e-06	0.0717624127159005
8	Usp28	1.14488175539958	0.639	0.273	0.366	3.71567902740006e-06	0.0872887317116823
8	Wnt5b	2.08376470764312	0.472	0.189	0.283	4.70195929051626e-06	0.110458427652808
8	Gm47405	2.24680168284786	0.306	0.082	0.224	5.99025816710303e-06	0.140723144861584
8	Epha4	1.44874371175226	0.528	0.203	0.325	6.29396933001807e-06	0.147857927500785
8	Mgll	1.11806422746924	0.75	0.389	0.361	6.89726519983505e-06	0.162030554074525
8	Nf2	1.38385722339211	0.639	0.343	0.296	7.1843330977059e-06	0.168774353131307
8	Bves	3.02680668240843	0.222	0.048	0.174	7.92422743732304e-06	0.186155950957593
8	Plekhd1	1.15238326095928	0.694	0.361	0.333	9.18831342060326e-06	0.215851858876812
8	Cpne8	1.33161661792334	0.556	0.233	0.323	9.61842644285934e-06	0.225956073995652
8	Gm49878	2.1505520305169	0.278	0.071	0.207	9.78676391136859e-06	0.229910657805871
8	Fam20c	1.61871088920303	0.389	0.13	0.259	1.08785794721746e-05	0.255559588960327
8	Cast	1.79751104142896	0.417	0.152	0.265	1.18274222474483e-05	0.277849803437056
8	Gm13963	1.23942958800998	0.528	0.216	0.312	1.47911692075613e-05	0.347474147024031
8	Gnai1	1.18414013781874	0.722	0.447	0.275	1.48692700735843e-05	0.349308892568643
8	Pik3c2b	1.55344383861709	0.556	0.267	0.289	1.4901259174516e-05	0.35006038052773
8	Kifc2	1.08851127800304	0.833	0.561	0.272	1.80983386636635e-05	0.425166171886783
8	Fign	1.630113945943	0.417	0.149	0.268	1.84737343008996e-05	0.433984966196734
8	Gm7568	1.94288030300827	0.361	0.124	0.237	1.86645945076737e-05	0.43846865417427
8	Ebf4	1.80028533057183	0.472	0.198	0.274	2.68003350317246e-05	0.629593470565275
8	Ret	1.21344012887223	0.472	0.174	0.298	2.7558060867649e-05	0.64739396590281
8	Tmem196	1.20440582029303	0.556	0.242	0.314	2.79830653791261e-05	0.657378171886431
8	Nhsl1	1.65956181538317	0.306	0.09	0.216	3.33525113385388e-05	0.783517196364953
8	Ogfrl1	1.47796542618872	0.5	0.229	0.271	3.79742829141994e-05	0.892091854220371
8	Rab31	1.15986623422518	0.556	0.245	0.311	3.79904116350092e-05	0.892470750129636
8	Trmt11	1.31556232473633	0.611	0.321	0.29	3.97676885412173e-05	0.934222539210278
8	Gm3002	2.40667855491817	0.222	0.054	0.168	4.06052350870007e-05	0.95389818266382
8	Gm17753	2.12310639499747	0.222	0.053	0.169	4.10572080968812e-05	0.964515932611932
8	Nynrin	2.29232790447652	0.25	0.068	0.182	4.43883947319918e-05	1
8	Irf2	1.00617699586683	0.75	0.566	0.184	4.93076625320868e-05	1
8	Usp26	1.8499107312749	0.306	0.095	0.211	5.66552650733008e-05	1
8	4833422C13Rik	1.23756022052726	0.722	0.479	0.243	6.92517102828267e-05	1
8	Stard9	1.24278758111771	0.667	0.358	0.309	9.16906942376998e-05	1
8	Fstl1	1.35388870607723	0.472	0.2	0.272	0.000104760855708453	1
8	Gm15594	1.08595882720492	0.75	0.443	0.307	0.000113774949854999	1
8	Edem1	2.09409618221032	0.333	0.124	0.209	0.000121142793274235	1
8	Patj	1.13580854271633	0.806	0.56	0.246	0.00012153603965099	1
8	Bmt2	1.10523090573353	0.75	0.532	0.218	0.000134490410188424	1
8	Sez6l	1.07658932904725	0.667	0.372	0.295	0.000145892357177696	1
8	2810032G03Rik	1.67878223509465	0.361	0.138	0.223	0.000151396403625552	1
8	1110019D14Rik	1.70601578852341	0.472	0.216	0.256	0.000155961610086154	1
8	Corin	1.99841610696082	0.222	0.06	0.162	0.000156333989018516	1
8	Diras2	1.46246881402788	0.389	0.157	0.232	0.000166128357301624	1
8	F730043M19Rik	1.1219750433878	0.361	0.133	0.228	0.000175660360448708	1
8	4930589P08Rik	1.61412218464517	0.333	0.119	0.214	0.00017915094168354	1
8	Rhou	1.38349639399934	0.389	0.157	0.232	0.000180425218432594	1
8	Gm28153	1.17133514402666	0.472	0.206	0.266	0.000196056898736555	1
8	Synpo2	2.56447895480419	0.222	0.062	0.16	0.000206721715860451	1
8	Ppwd1	1.16389930650866	0.583	0.319	0.264	0.000207014309501486	1
8	Lrrk2	1.54389885121621	0.361	0.146	0.215	0.000214656173295089	1
8	Kirrel	1.07929132657845	0.722	0.426	0.296	0.000223122231747281	1
8	Kcnip2	1.17377900165061	0.5	0.231	0.269	0.000239889274759202	1
8	Hoxd3	1.07723067394867	0.639	0.361	0.278	0.000245882196496736	1
8	Dnajc15	1.35369154574869	0.472	0.228	0.244	0.000255925124933537	1
8	Gm34934	2.047919377731	0.222	0.064	0.158	0.000266133001284509	1
8	Ntn4	1.46673166824542	0.417	0.194	0.223	0.000287706416872498	1
8	Gm38413	1.78994970573123	0.222	0.06	0.162	0.000289761867892757	1
8	Rbbp8	1.22044351985966	0.389	0.157	0.232	0.000294334875251161	1
8	Mroh1	1.18927520104365	0.556	0.288	0.268	0.000306527477535787	1
8	Garem1	1.48603608662302	0.639	0.371	0.268	0.000320742364577232	1
8	Gbx1	1.40995271615046	0.444	0.217	0.227	0.000375564462327829	1
8	Abcd2	2.07144542973081	0.25	0.081	0.169	0.000382919638369589	1
8	Aars2	1.33355176408118	0.444	0.211	0.233	0.000415981552798267	1
8	Sfxn1	1.19634024510421	0.583	0.329	0.254	0.000439044351996478	1
8	9230112J17Rik	1.9986246641147	0.222	0.068	0.154	0.000558399219081706	1
8	Gm16083	1.09117968609964	0.556	0.307	0.249	0.000606865865143332	1
8	Speg	1.04774827437567	0.583	0.329	0.254	0.000623335886848293	1
8	Htr2a	1.51957710279257	0.278	0.101	0.177	0.000662662916146291	1
8	Crispld1	1.31785016353083	0.389	0.171	0.218	0.000753904971200589	1
8	Gm10115	1.68158923484316	0.222	0.068	0.154	0.000757500617402134	1
8	Gm34086	1.04663544803155	0.333	0.124	0.209	0.000845067642009288	1
8	Tmem241	1.19681607999697	0.556	0.324	0.232	0.000850539775973393	1
8	Ifitm10	1.59802711407514	0.361	0.16	0.201	0.000927473626423779	1
8	Grm4	1.55645480802631	0.333	0.14	0.193	0.000942642234100877	1
8	Rdh10	1.39876222010138	0.389	0.175	0.214	0.000980922543602511	1
8	Gm19667	1.59092749252971	0.278	0.101	0.177	0.00101027867757873	1
8	Sycp2	1.0343677252175	0.694	0.54	0.154	0.00104460676539062	1
8	Tmem14c	1.29855545372739	0.278	0.099	0.179	0.00107467769827354	1
8	Gm31508	1.02853829140526	0.5	0.257	0.243	0.00117012341186858	1
8	Lrch2	1.10012221888753	0.556	0.336	0.22	0.00118243254984538	1
8	Gls2	1.1030737020486	0.528	0.313	0.215	0.00119866792808928	1
8	Fgf9	1.80504740696753	0.361	0.169	0.192	0.00132544184563418	1
8	Sez6	1.12553237679411	0.611	0.372	0.239	0.00138911794510026	1
8	Dtnbos	1.0285490286291	0.639	0.428	0.211	0.0014730423503964	1
8	Pitpnb	1.0242936690492	0.528	0.305	0.223	0.00161564952381105	1
8	Irak1	1.00452369211054	0.528	0.296	0.232	0.00162741029423291	1
8	Pard6g	1.18113716494233	0.333	0.14	0.193	0.00178337223011055	1
8	Arf2	1.28579186191623	0.306	0.124	0.182	0.00182216147191543	1
